detid_Y,BP2_D1,BP2_D2,BP2_D3,BP4_D1(1),BP4_D10(3),BP4_D2(1),BP4_D3(2),BP4_D4(2),BP4_D5(2),BP4_D6(4),BP4_D8(3),BP4_D9(3),FA6_D10,FA6_D11,FA6_D14,FA6_D15,FA6_D16,FA6_D17,FA6_D18,FA6_D19,FA6_D2,FA6_D24,FA6_D25,FA6_D27,FA6_D28,FA6_D29,FA6_D3,FA6_D30,FA6_D31,FA6_D32,FA6_D33,FA6_D34,FA6_D35,FA6_D36,FA6_D37,FA6_D38,FA6_D4,FA6_D5,FA6_D6,FA6_D7,FA6_D8,FA6_D9,G3_D1(KFZ1),G3_D2(KFZ1),G3_D3(KFZ2),G3_D4(KFZ2),G3_D5(KFZ3),HB1_D1,HB1_D13,HB1_D14,HB1_D15,HB1_D16,HB1_D17,HB1_D2,HB1_D3,HB1_D4,HB1_D5,HB1_D6,HB1_D7,HB1_D8,HB4_D1(KFZ4),HB4_D2(KFZ4),MUE3_D2(KFZ),MUE3_D3(KFZ),PR1_D1,PR1_D10,PR1_D11,PR1_D2,PR1_D3,PR1_D4,PR1_D5,PR1_D6,PR1_D7,PR1_D8,PR1_D9,PR3_D1(KFZ1),PR3_D2(KFZ1),PR3_D3(KFZ2),SD_D1(KFZ1),SD_D2(KFZ2),SD_D3(KFZ3),SHO_D1(KFZ1),SHO_D2(KFZ4),STA1_D1(KFZ4),STA1_D2(KFZ4),STA1_D8(KFZ5),STA1_D9(KFZ5),STA2_D2(KFZ4),STA2_D3(KFZ4),STA2_D4(KFZ4),STA2_D5(KFZ3),STA2_D6(KFZ3),STA2_D7(KFZ3),STA2_D8(KFZ3),STA4_D1(KFZ1),STA4_D1a(KFZ1),STA4_D2(KFZ2),STA4_D2a(KFZ2),STA4_D4(KFZ4),STA4_D4a(KFZ4),STA4_D6(KFZ6),STA4_D6a(KFZ6),STA4_D8(KFZ8),STA4_D8a(KFZ8),STA4_D9(KFZ9),STA4_D9a(KFZ9),T1_D1,T1_D2,T1_D3,T1_D4,WL2_D1(KFZ1),WL2_D2(KFZ3)
STA2_D4(KFZ4),500.96,500.96,500.96,643.82,641.27,643.82,643.82,643.82,643.82,637.62,641.27,641.27,1702.34,1702.34,2194.35,2194.35,2194.35,2194.35,2194.35,2194.35,1674.45,2194.35,2194.35,1674.45,1674.45,1674.45,1674.45,1674.45,1674.45,1674.45,1814.43,1814.43,1814.43,1814.43,1814.43,1814.43,1674.45,1674.45,1674.45,1674.45,1702.34,1702.34,1000.16,828.20,818.24,810.35,810.35,1113.66,1425.10,1425.10,1425.10,1566.69,1566.69,1113.66,1113.66,1153.37,1153.37,1300.40,1300.40,1153.37,837.83,837.83,1281.48,1281.48,1746.35,1494.67,1494.67,1746.35,1746.35,1448.33,1448.33,1448.33,1448.33,1494.67,1494.67,2313.16,2313.16,2313.16,1294.00,1269.75,1269.75,1232.59,1232.59,1120.80,1120.80,1150.09,1150.09,0.00,0.00,0.00,229.61,229.61,229.61,229.61,519.73,519.73,519.73,519.73,459.20,1123.02,496.70,496.70,530.09,530.09,592.72,592.72,1240.21,1240.21,1240.21,1240.21,1109.78,1109.78
STA2_D5(KFZ3),990.16,990.16,990.16,1133.02,1130.47,1133.02,1133.02,1133.02,1133.02,1126.82,1130.47,1130.47,2191.54,2191.54,2683.55,2683.55,2683.55,2683.55,2683.55,2683.55,2163.66,2683.55,2683.55,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2303.63,2303.63,2303.63,2303.63,2303.63,2303.63,2163.66,2163.66,2163.66,2163.66,2191.54,2191.54,1489.36,1317.40,1307.45,1299.55,1299.55,1602.86,1914.31,1914.31,1914.31,2055.89,2055.89,1602.86,1602.86,1642.57,1642.57,1789.60,1789.60,1642.57,1327.04,1327.04,1770.69,1770.69,2235.55,1983.88,1983.88,2235.55,2235.55,1937.53,1937.53,1937.53,1937.53,1983.88,1983.88,2802.36,2802.36,2802.36,1064.38,1040.14,1040.14,1721.79,1721.79,1610.00,1610.00,1630.44,1630.44,489.20,489.20,489.20,0.00,0.00,0.00,0.00,290.12,290.12,290.12,290.12,229.58,893.41,267.09,267.09,300.48,300.48,780.53,780.53,1729.41,1729.41,1729.41,1729.41,1598.98,1598.98
STA2_D6(KFZ3),990.16,990.16,990.16,1133.02,1130.47,1133.02,1133.02,1133.02,1133.02,1126.82,1130.47,1130.47,2191.54,2191.54,2683.55,2683.55,2683.55,2683.55,2683.55,2683.55,2163.66,2683.55,2683.55,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2303.63,2303.63,2303.63,2303.63,2303.63,2303.63,2163.66,2163.66,2163.66,2163.66,2191.54,2191.54,1489.36,1317.40,1307.45,1299.55,1299.55,1602.86,1914.31,1914.31,1914.31,2055.89,2055.89,1602.86,1602.86,1642.57,1642.57,1789.60,1789.60,1642.57,1327.04,1327.04,1770.69,1770.69,2235.55,1983.88,1983.88,2235.55,2235.55,1937.53,1937.53,1937.53,1937.53,1983.88,1983.88,2802.36,2802.36,2802.36,1064.38,1040.14,1040.14,1721.79,1721.79,1610.00,1610.00,1630.44,1630.44,489.20,489.20,489.20,0.00,0.00,0.00,0.00,290.12,290.12,290.12,290.12,229.58,893.41,267.09,267.09,300.48,300.48,780.53,780.53,1729.41,1729.41,1729.41,1729.41,1598.98,1598.98
STA2_D7(KFZ3),990.16,990.16,990.16,1133.02,1130.47,1133.02,1133.02,1133.02,1133.02,1126.82,1130.47,1130.47,2191.54,2191.54,2683.55,2683.55,2683.55,2683.55,2683.55,2683.55,2163.66,2683.55,2683.55,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2303.63,2303.63,2303.63,2303.63,2303.63,2303.63,2163.66,2163.66,2163.66,2163.66,2191.54,2191.54,1489.36,1317.40,1307.45,1299.55,1299.55,1602.86,1914.31,1914.31,1914.31,2055.89,2055.89,1602.86,1602.86,1642.57,1642.57,1789.60,1789.60,1642.57,1327.04,1327.04,1770.69,1770.69,2235.55,1983.88,1983.88,2235.55,2235.55,1937.53,1937.53,1937.53,1937.53,1983.88,1983.88,2802.36,2802.36,2802.36,1064.38,1040.14,1040.14,1721.79,1721.79,1610.00,1610.00,1630.44,1630.44,489.20,489.20,489.20,0.00,0.00,0.00,0.00,290.12,290.12,290.12,290.12,229.58,893.41,267.09,267.09,300.48,300.48,780.53,780.53,1729.41,1729.41,1729.41,1729.41,1598.98,1598.98
STA2_D8(KFZ3),990.16,990.16,990.16,1133.02,1130.47,1133.02,1133.02,1133.02,1133.02,1126.82,1130.47,1130.47,2191.54,2191.54,2683.55,2683.55,2683.55,2683.55,2683.55,2683.55,2163.66,2683.55,2683.55,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2163.66,2303.63,2303.63,2303.63,2303.63,2303.63,2303.63,2163.66,2163.66,2163.66,2163.66,2191.54,2191.54,1489.36,1317.40,1307.45,1299.55,1299.55,1602.86,1914.31,1914.31,1914.31,2055.89,2055.89,1602.86,1602.86,1642.57,1642.57,1789.60,1789.60,1642.57,1327.04,1327.04,1770.69,1770.69,2235.55,1983.88,1983.88,2235.55,2235.55,1937.53,1937.53,1937.53,1937.53,1983.88,1983.88,2802.36,2802.36,2802.36,1064.38,1040.14,1040.14,1721.79,1721.79,1610.00,1610.00,1630.44,1630.44,489.20,489.20,489.20,0.00,0.00,0.00,0.00,290.12,290.12,290.12,290.12,229.58,893.41,267.09,267.09,300.48,300.48,780.53,780.53,1729.41,1729.41,1729.41,1729.41,1598.98,1598.98
STA4_D1(KFZ1),700.04,700.04,700.04,842.90,840.35,842.90,842.90,842.90,842.90,836.70,840.35,840.35,1901.42,1901.42,2393.43,2393.43,2393.43,2393.43,2393.43,2393.43,1873.53,2393.43,2393.43,1873.53,1873.53,1873.53,1873.53,1873.53,1873.53,1873.53,2013.51,2013.51,2013.51,2013.51,2013.51,2013.51,1873.53,1873.53,1873.53,1873.53,1901.42,1901.42,1199.24,1027.28,1017.32,1009.43,1009.43,1312.74,1624.18,1624.18,1624.18,1765.77,1765.77,1312.74,1312.74,1352.45,1352.45,1499.48,1499.48,1352.45,1036.91,1036.91,1480.57,1480.57,1945.43,1693.75,1693.75,1945.43,1945.43,1647.41,1647.41,1647.41,1647.41,1693.75,1693.75,2512.24,2512.24,2512.24,1052.37,1028.13,1028.13,1431.67,1431.67,1319.88,1319.88,1349.18,1349.18,199.08,199.08,199.08,428.69,428.69,428.69,428.69,0.00,0.00,0.00,0.00,217.57,881.39,255.08,255.08,288.46,288.46,490.41,490.41,1439.29,1439.29,1439.29,1439.29,1308.86,1308.86
STA4_D1a(KFZ1),700.04,700.04,700.04,842.90,840.35,842.90,842.90,842.90,842.90,836.70,840.35,840.35,1901.42,1901.42,2393.43,2393.43,2393.43,2393.43,2393.43,2393.43,1873.53,2393.43,2393.43,1873.53,1873.53,1873.53,1873.53,1873.53,1873.53,1873.53,2013.51,2013.51,2013.51,2013.51,2013.51,2013.51,1873.53,1873.53,1873.53,1873.53,1901.42,1901.42,1199.24,1027.28,1017.32,1009.43,1009.43,1312.74,1624.18,1624.18,1624.18,1765.77,1765.77,1312.74,1312.74,1352.45,1352.45,1499.48,1499.48,1352.45,1036.91,1036.91,1480.57,1480.57,1945.43,1693.75,1693.75,1945.43,1945.43,1647.41,1647.41,1647.41,1647.41,1693.75,1693.75,2512.24,2512.24,2512.24,1052.37,1028.13,1028.13,1431.67,1431.67,1319.88,1319.88,1349.18,1349.18,199.08,199.08,199.08,428.69,428.69,428.69,428.69,0.00,0.00,0.00,0.00,217.57,881.39,255.08,255.08,288.46,288.46,490.41,490.41,1439.29,1439.29,1439.29,1439.29,1308.86,1308.86
STA4_D2(KFZ2),700.04,700.04,700.04,842.90,840.35,842.90,842.90,842.90,842.90,836.70,840.35,840.35,1901.42,1901.42,2393.43,2393.43,2393.43,2393.43,2393.43,2393.43,1873.53,2393.43,2393.43,1873.53,1873.53,1873.53,1873.53,1873.53,1873.53,1873.53,2013.51,2013.51,2013.51,2013.51,2013.51,2013.51,1873.53,1873.53,1873.53,1873.53,1901.42,1901.42,1199.24,1027.28,1017.32,1009.43,1009.43,1312.74,1624.18,1624.18,1624.18,1765.77,1765.77,1312.74,1312.74,1352.45,1352.45,1499.48,1499.48,1352.45,1036.91,1036.91,1480.57,1480.57,1945.43,1693.75,1693.75,1945.43,1945.43,1647.41,1647.41,1647.41,1647.41,1693.75,1693.75,2512.24,2512.24,2512.24,1052.37,1028.13,1028.13,1431.67,1431.67,1319.88,1319.88,1349.18,1349.18,199.08,199.08,199.08,428.69,428.69,428.69,428.69,0.00,0.00,0.00,0.00,217.57,881.39,255.08,255.08,288.46,288.46,490.41,490.41,1439.29,1439.29,1439.29,1439.29,1308.86,1308.86
STA4_D2a(KFZ2),700.04,700.04,700.04,842.90,840.35,842.90,842.90,842.90,842.90,836.70,840.35,840.35,1901.42,1901.42,2393.43,2393.43,2393.43,2393.43,2393.43,2393.43,1873.53,2393.43,2393.43,1873.53,1873.53,1873.53,1873.53,1873.53,1873.53,1873.53,2013.51,2013.51,2013.51,2013.51,2013.51,2013.51,1873.53,1873.53,1873.53,1873.53,1901.42,1901.42,1199.24,1027.28,1017.32,1009.43,1009.43,1312.74,1624.18,1624.18,1624.18,1765.77,1765.77,1312.74,1312.74,1352.45,1352.45,1499.48,1499.48,1352.45,1036.91,1036.91,1480.57,1480.57,1945.43,1693.75,1693.75,1945.43,1945.43,1647.41,1647.41,1647.41,1647.41,1693.75,1693.75,2512.24,2512.24,2512.24,1052.37,1028.13,1028.13,1431.67,1431.67,1319.88,1319.88,1349.18,1349.18,199.08,199.08,199.08,428.69,428.69,428.69,428.69,0.00,0.00,0.00,0.00,217.57,881.39,255.08,255.08,288.46,288.46,490.41,490.41,1439.29,1439.29,1439.29,1439.29,1308.86,1308.86
STA4_D4(KFZ4),1398.98,1398.98,1398.98,1541.84,1539.29,1541.84,1541.84,1541.84,1541.84,1535.64,1539.29,1539.29,2600.36,2600.36,3092.37,3092.37,3092.37,3092.37,3092.37,3092.37,2572.48,3092.37,3092.37,2572.48,2572.48,2572.48,2572.48,2572.48,2572.48,2572.48,2712.45,2712.45,2712.45,2712.45,2712.45,2712.45,2572.48,2572.48,2572.48,2572.48,2600.36,2600.36,1898.18,1726.22,1716.27,1708.37,1708.37,2011.68,2323.13,2323.13,2323.13,2464.71,2464.71,2011.68,2011.68,2051.39,2051.39,2198.42,2198.42,2051.39,1735.86,1735.86,1788.48,1788.48,2644.37,2392.70,2392.70,2644.37,2644.37,2346.35,2346.35,2346.35,2346.35,2392.70,2392.70,3211.18,3211.18,3211.18,834.80,810.55,810.55,1745.08,1745.08,2018.82,2018.82,1400.86,1400.86,898.02,898.02,898.02,408.82,408.82,408.82,408.82,698.94,698.94,698.94,698.94,0.00,1123.07,675.91,675.91,709.29,709.29,1189.35,1189.35,2138.23,2138.23,2138.23,2138.23,1799.69,1799.69
STA4_D4a(KFZ4),876.49,876.49,876.49,1019.35,1016.80,1019.35,1019.35,1019.35,1019.35,1013.15,1016.80,1016.80,2077.87,2077.87,2569.88,2569.88,2569.88,2569.88,2569.88,2569.88,2049.98,2569.88,2569.88,2049.98,2049.98,2049.98,2049.98,2049.98,2049.98,2049.98,2189.96,2189.96,2189.96,2189.96,2189.96,2189.96,2049.98,2049.98,2049.98,2049.98,2077.87,2077.87,1375.69,1203.73,1193.77,1185.88,1185.88,1489.19,1800.63,1800.63,1800.63,1942.22,1942.22,1489.19,1489.19,1528.90,1528.90,1675.93,1675.93,1528.90,1213.36,1213.36,1657.01,1657.01,2121.88,1870.20,1870.20,2121.88,2121.88,1823.86,1823.86,1823.86,1823.86,1870.20,1870.20,2688.69,2688.69,2688.69,987.13,962.88,962.88,1608.12,1608.12,1496.33,1496.33,1525.62,1525.62,375.53,375.53,375.53,605.14,605.14,605.14,605.14,176.45,176.45,176.45,176.45,233.11,0.00,112.56,112.56,152.40,152.40,666.86,666.86,1615.73,1615.73,1615.73,1615.73,1485.31,1485.31
STA4_D6(KFZ6),1085.72,1085.72,1085.72,1228.58,1226.03,1228.58,1228.58,1228.58,1228.58,1222.38,1226.03,1226.03,2287.10,2287.10,2779.11,2779.11,2779.11,2779.11,2779.11,2779.11,2259.22,2779.11,2779.11,2259.22,2259.22,2259.22,2259.22,2259.22,2259.22,2259.22,2399.19,2399.19,2399.19,2399.19,2399.19,2399.19,2259.22,2259.22,2259.22,2259.22,2287.10,2287.10,1584.92,1412.96,1403.01,1395.11,1395.11,1698.42,2009.87,2009.87,2009.87,2151.45,2151.45,1698.42,1698.42,1738.13,1738.13,1885.16,1885.16,1738.13,1422.60,1422.60,1866.25,1866.25,2331.11,2079.44,2079.44,2331.11,2331.11,2033.09,2033.09,2033.09,2033.09,2079.44,2079.44,2897.92,2897.92,2897.92,1277.15,1252.90,1252.90,1817.35,1817.35,1705.56,1705.56,1734.86,1734.86,584.76,584.76,584.76,814.38,814.38,814.38,814.38,385.68,385.68,385.68,385.68,442.35,626.31,0.00,0.00,319.41,319.41,876.09,876.09,1824.97,1824.97,1824.97,1824.97,1694.54,1694.54
STA4_D6a(KFZ6),1085.72,1085.72,1085.72,1228.58,1226.03,1228.58,1228.58,1228.58,1228.58,1222.38,1226.03,1226.03,2287.10,2287.10,2779.11,2779.11,2779.11,2779.11,2779.11,2779.11,2259.22,2779.11,2779.11,2259.22,2259.22,2259.22,2259.22,2259.22,2259.22,2259.22,2399.19,2399.19,2399.19,2399.19,2399.19,2399.19,2259.22,2259.22,2259.22,2259.22,2287.10,2287.10,1584.92,1412.96,1403.01,1395.11,1395.11,1698.42,2009.87,2009.87,2009.87,2151.45,2151.45,1698.42,1698.42,1738.13,1738.13,1885.16,1885.16,1738.13,1422.60,1422.60,1866.25,1866.25,2331.11,2079.44,2079.44,2331.11,2331.11,2033.09,2033.09,2033.09,2033.09,2079.44,2079.44,2897.92,2897.92,2897.92,1277.15,1252.90,1252.90,1817.35,1817.35,1705.56,1705.56,1734.86,1734.86,584.76,584.76,584.76,814.38,814.38,814.38,814.38,385.68,385.68,385.68,385.68,442.35,626.31,0.00,0.00,319.41,319.41,876.09,876.09,1824.97,1824.97,1824.97,1824.97,1694.54,1694.54
STA4_D8(KFZ8),1225.42,1225.42,1225.42,1368.28,1365.73,1368.28,1368.28,1368.28,1368.28,1362.08,1365.73,1365.73,2426.80,2426.80,2918.81,2918.81,2918.81,2918.81,2918.81,2918.81,2398.91,2918.81,2918.81,2398.91,2398.91,2398.91,2398.91,2398.91,2398.91,2398.91,2538.89,2538.89,2538.89,2538.89,2538.89,2538.89,2398.91,2398.91,2398.91,2398.91,2426.80,2426.80,1724.62,1552.66,1542.70,1534.81,1534.81,1838.12,2149.56,2149.56,2149.56,2291.15,2291.15,1838.12,1838.12,1877.83,1877.83,2024.86,2024.86,1877.83,1562.29,1562.29,2005.94,2005.94,2470.81,2219.13,2219.13,2470.81,2470.81,2172.79,2172.79,2172.79,2172.79,2219.13,2219.13,3037.62,3037.62,3037.62,1416.85,1392.60,1392.60,1957.05,1957.05,1845.26,1845.26,1874.56,1874.56,724.46,724.46,724.46,954.07,954.07,954.07,954.07,525.38,525.38,525.38,525.38,582.04,984.23,584.90,584.90,0.00,0.00,1015.79,1015.79,1964.67,1964.67,1964.67,1964.67,1834.24,1834.24
STA4_D8a(KFZ8),1225.42,1225.42,1225.42,1368.28,1365.73,1368.28,1368.28,1368.28,1368.28,1362.08,1365.73,1365.73,2426.80,2426.80,2918.81,2918.81,2918.81,2918.81,2918.81,2918.81,2398.91,2918.81,2918.81,2398.91,2398.91,2398.91,2398.91,2398.91,2398.91,2398.91,2538.89,2538.89,2538.89,2538.89,2538.89,2538.89,2398.91,2398.91,2398.91,2398.91,2426.80,2426.80,1724.62,1552.66,1542.70,1534.81,1534.81,1838.12,2149.56,2149.56,2149.56,2291.15,2291.15,1838.12,1838.12,1877.83,1877.83,2024.86,2024.86,1877.83,1562.29,1562.29,2005.94,2005.94,2470.81,2219.13,2219.13,2470.81,2470.81,2172.79,2172.79,2172.79,2172.79,2219.13,2219.13,3037.62,3037.62,3037.62,1416.85,1392.60,1392.60,1957.05,1957.05,1845.26,1845.26,1874.56,1874.56,724.46,724.46,724.46,954.07,954.07,954.07,954.07,525.38,525.38,525.38,525.38,582.04,984.23,584.90,584.90,0.00,0.00,1015.79,1015.79,1964.67,1964.67,1964.67,1964.67,1834.24,1834.24
STA4_D9(KFZ9),827.75,827.75,827.75,970.61,968.06,970.61,970.61,970.61,970.61,964.41,968.06,968.06,2029.13,2029.13,2521.14,2521.14,2521.14,2521.14,2521.14,2521.14,2001.25,2521.14,2521.14,2001.25,2001.25,2001.25,2001.25,2001.25,2001.25,2001.25,2141.22,2141.22,2141.22,2141.22,2141.22,2141.22,2001.25,2001.25,2001.25,2001.25,2029.13,2029.13,1326.95,1154.99,1145.04,1137.14,1137.14,1440.45,1751.90,1751.90,1751.90,1893.48,1893.48,1440.45,1440.45,1480.16,1480.16,1627.19,1627.19,1480.16,1164.62,1164.62,1608.28,1608.28,2073.14,1821.47,1821.47,2073.14,2073.14,1775.12,1775.12,1775.12,1775.12,1821.47,1821.47,2639.95,2639.95,2639.95,1030.14,1005.90,1005.90,1559.38,1559.38,1447.59,1447.59,1476.89,1476.89,326.79,326.79,326.79,556.40,556.40,556.40,556.40,127.71,127.71,127.71,127.71,195.34,824.51,198.19,198.19,231.58,231.58,0.00,0.00,1567.00,1567.00,1567.00,1567.00,1436.57,1436.57
STA4_D9a(KFZ9),827.75,827.75,827.75,970.61,968.06,970.61,970.61,970.61,970.61,964.41,968.06,968.06,2029.13,2029.13,2521.14,2521.14,2521.14,2521.14,2521.14,2521.14,2001.25,2521.14,2521.14,2001.25,2001.25,2001.25,2001.25,2001.25,2001.25,2001.25,2141.22,2141.22,2141.22,2141.22,2141.22,2141.22,2001.25,2001.25,2001.25,2001.25,2029.13,2029.13,1326.95,1154.99,1145.04,1137.14,1137.14,1440.45,1751.90,1751.90,1751.90,1893.48,1893.48,1440.45,1440.45,1480.16,1480.16,1627.19,1627.19,1480.16,1164.62,1164.62,1608.28,1608.28,2073.14,1821.47,1821.47,2073.14,2073.14,1775.12,1775.12,1775.12,1775.12,1821.47,1821.47,2639.95,2639.95,2639.95,1030.14,1005.90,1005.90,1559.38,1559.38,1447.59,1447.59,1476.89,1476.89,326.79,326.79,326.79,556.40,556.40,556.40,556.40,127.71,127.71,127.71,127.71,195.34,824.51,198.19,198.19,231.58,231.58,0.00,0.00,1567.00,1567.00,1567.00,1567.00,1436.57,1436.57
T1_D1,1219.36,1219.36,1219.36,938.42,979.87,938.42,938.42,938.42,938.42,903.95,979.87,979.87,1091.39,1091.39,1270.87,1270.87,1270.87,1270.87,1270.87,1270.87,1063.50,1270.87,1270.87,1063.50,1063.50,1063.50,1063.50,1063.50,1063.50,1063.50,1203.48,1203.48,1203.48,1203.48,1203.48,1203.48,1063.50,1063.50,1063.50,1063.50,1091.39,1091.39,1041.71,869.75,859.79,851.90,851.90,349.91,184.90,184.90,184.90,326.48,326.48,349.91,349.91,788.82,788.82,935.85,935.85,788.82,501.72,501.72,423.54,423.54,1146.07,867.87,867.87,1146.07,1146.07,837.37,837.37,837.37,837.37,867.87,867.87,1389.68,1389.68,1389.68,1643.64,1598.95,1598.95,934.92,934.92,1197.00,1197.00,1226.29,1226.29,1331.21,1331.21,1331.21,1329.95,1329.95,1329.95,1329.95,1620.08,1620.08,1620.08,1620.08,1559.54,2223.36,1597.05,1597.05,1630.43,1630.43,1923.93,1923.93,0.00,0.00,0.00,0.00,468.18,468.18
T1_D2,1219.36,1219.36,1219.36,938.42,979.87,938.42,938.42,938.42,938.42,903.95,979.87,979.87,1091.39,1091.39,1270.87,1270.87,1270.87,1270.87,1270.87,1270.87,1063.50,1270.87,1270.87,1063.50,1063.50,1063.50,1063.50,1063.50,1063.50,1063.50,1203.48,1203.48,1203.48,1203.48,1203.48,1203.48,1063.50,1063.50,1063.50,1063.50,1091.39,1091.39,1041.71,869.75,859.79,851.90,851.90,349.91,184.90,184.90,184.90,326.48,326.48,349.91,349.91,788.82,788.82,935.85,935.85,788.82,501.72,501.72,423.54,423.54,1146.07,867.87,867.87,1146.07,1146.07,837.37,837.37,837.37,837.37,867.87,867.87,1389.68,1389.68,1389.68,1643.64,1598.95,1598.95,934.92,934.92,1197.00,1197.00,1226.29,1226.29,1331.21,1331.21,1331.21,1329.95,1329.95,1329.95,1329.95,1620.08,1620.08,1620.08,1620.08,1559.54,2223.36,1597.05,1597.05,1630.43,1630.43,1923.93,1923.93,0.00,0.00,0.00,0.00,468.18,468.18
T1_D3,1219.36,1219.36,1219.36,938.42,979.87,938.42,938.42,938.42,938.42,903.95,979.87,979.87,1091.39,1091.39,1270.87,1270.87,1270.87,1270.87,1270.87,1270.87,1063.50,1270.87,1270.87,1063.50,1063.50,1063.50,1063.50,1063.50,1063.50,1063.50,1203.48,1203.48,1203.48,1203.48,1203.48,1203.48,1063.50,1063.50,1063.50,1063.50,1091.39,1091.39,1041.71,869.75,859.79,851.90,851.90,349.91,184.90,184.90,184.90,326.48,326.48,349.91,349.91,788.82,788.82,935.85,935.85,788.82,501.72,501.72,423.54,423.54,1146.07,867.87,867.87,1146.07,1146.07,837.37,837.37,837.37,837.37,867.87,867.87,1389.68,1389.68,1389.68,1643.64,1598.95,1598.95,934.92,934.92,1197.00,1197.00,1226.29,1226.29,1331.21,1331.21,1331.21,1329.95,1329.95,1329.95,1329.95,1620.08,1620.08,1620.08,1620.08,1559.54,2223.36,1597.05,1597.05,1630.43,1630.43,1923.93,1923.93,0.00,0.00,0.00,0.00,468.18,468.18
T1_D4,1219.36,1219.36,1219.36,938.42,979.87,938.42,938.42,938.42,938.42,903.95,979.87,979.87,1091.39,1091.39,1270.87,1270.87,1270.87,1270.87,1270.87,1270.87,1063.50,1270.87,1270.87,1063.50,1063.50,1063.50,1063.50,1063.50,1063.50,1063.50,1203.48,1203.48,1203.48,1203.48,1203.48,1203.48,1063.50,1063.50,1063.50,1063.50,1091.39,1091.39,1041.71,869.75,859.79,851.90,851.90,349.91,184.90,184.90,184.90,326.48,326.48,349.91,349.91,788.82,788.82,935.85,935.85,788.82,501.72,501.72,423.54,423.54,1146.07,867.87,867.87,1146.07,1146.07,837.37,837.37,837.37,837.37,867.87,867.87,1389.68,1389.68,1389.68,1643.64,1598.95,1598.95,934.92,934.92,1197.00,1197.00,1226.29,1226.29,1331.21,1331.21,1331.21,1329.95,1329.95,1329.95,1329.95,1620.08,1620.08,1620.08,1620.08,1559.54,2223.36,1597.05,1597.05,1630.43,1630.43,1923.93,1923.93,0.00,0.00,0.00,0.00,468.18,468.18
WL2_D1(KFZ1),868.90,868.90,868.90,631.97,629.42,631.97,631.97,631.97,631.97,625.77,629.42,629.42,1366.30,1366.30,1739.05,1739.05,1739.05,1739.05,1739.05,1739.05,1338.41,1739.05,1739.05,1338.41,1338.41,1338.41,1338.41,1338.41,1338.41,1338.41,1478.39,1478.39,1478.39,1478.39,1478.39,1478.39,1338.41,1338.41,1338.41,1338.41,1366.30,1366.30,964.82,792.87,782.91,775.01,775.01,777.62,653.08,653.08,653.08,794.66,794.66,777.62,777.62,817.33,817.33,964.36,964.36,817.33,530.23,530.23,349.43,349.43,1410.31,1158.63,1158.63,1410.31,1410.31,1112.29,1112.29,1112.29,1112.29,1158.63,1158.63,1857.86,1857.86,1857.86,1401.83,1357.14,1357.14,559.03,559.03,846.55,846.55,875.84,875.84,980.75,980.75,980.75,979.50,979.50,979.50,979.50,1269.62,1269.62,1269.62,1269.62,1209.08,1872.91,1246.59,1246.59,1279.97,1279.97,1573.47,1573.47,468.18,468.18,468.18,468.18,0.00,0.00
WL2_D2(KFZ3),868.90,868.90,868.90,631.97,629.42,631.97,631.97,631.97,631.97,625.77,629.42,629.42,1366.30,1366.30,1739.05,1739.05,1739.05,1739.05,1739.05,1739.05,1338.41,1739.05,1739.05,1338.41,1338.41,1338.41,1338.41,1338.41,1338.41,1338.41,1478.39,1478.39,1478.39,1478.39,1478.39,1478.39,1338.41,1338.41,1338.41,1338.41,1366.30,1366.30,964.82,792.87,782.91,775.01,775.01,777.62,653.08,653.08,653.08,794.66,794.66,777.62,777.62,817.33,817.33,964.36,964.36,817.33,530.23,530.23,349.43,349.43,1410.31,1158.63,1158.63,1410.31,1410.31,1112.29,1112.29,1112.29,1112.29,1158.63,1158.63,1857.86,1857.86,1857.86,1401.83,1357.14,1357.14,559.03,559.03,846.55,846.55,875.84,875.84,980.75,980.75,980.75,979.50,979.50,979.50,979.50,1269.62,1269.62,1269.62,1269.62,1209.08,1872.91,1246.59,1246.59,1279.97,1279.97,1573.47,1573.47,468.18,468.18,468.18,468.18,0.00,0.00
